geonameid,name,asciiname,alternatenames,latitude,longitude,feature class,feature code,iso alpha 2,cc2,admin1 code,admin2 code,admin3 code,admin4 code,population,elevation,dem,timezone,modification date,City,Geonames ID,Country,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),ISO_alpha3,nearest_hdd_1,nearest_hdd_2,nearest_hdd_3,nearest_hdd_4,nearest_hdd_5,nearest_hdd_6,nearest_hdd_7,nearest_hdd_8,nearest_hdd_9,nearest_hdd_10,nearest_hdd_11,nearest_hdd_12,total_year,average_year,variance_year
2988506,Paris,Paris,"Paras,Parigi,Paris,París,Páras",48.85339,2.34864,A,ADM3,FR,,11,75,751,,4380654,,35,Europe/Paris,2022-03-27,Paris,2988506,France,262.9949907,265.2923142,FRA,122.19991302490219,98.74466069539385,107.17029444376618,127.95028940836578,131.8994356791179,144.63477706909185,127.64534759521501,156.97214889526367,155.28089650472003,139.4215965270997,132.7732658386229,99.80135345458984,732.5993703206377,122.09989505343962,281.28979358401114
2990440,Nice,Nice,"NCE,Nica,Nicaea,Nicc,Nicca,Niccae,Nice,Nicea,Nico,Nikaia,Nis,Nisa,Nissa,Nissa Maritima,Nissa Marìtima,Nitza,Niza,Nizza,Niça,Nìsa,ni si,nis,nisa,niseu,nisu,nitsa,nys,Νίκαια,Ница,Ниццæ,Ницца,Ніца,Ніцца,Նիս,ניס,نيس,نیس,नीस,নিস,ਨੀਸ,நீஸ்,నీస్,นิส,ნიცა,ニース,尼斯,니스",43.70313,7.26608,P,PPLA2,FR,,93,06,062,06088,342669,25.0,18,Europe/Paris,2023-08-11,Nice,2990440,France,169.9837685,205.4812164,FRA,78.40181732177734,58.89220301310227,62.23442204793297,79.77515920003258,70.4241752624512,83.88103357950851,98.60807545979814,127.17804082234677,125.97116343180345,116.33305486043304,76.07616297403972,65.14835866292304,433.6088104248049,72.26813507080082,102.36560484372039
2996944,Lyon,Lyon,"LYS,Leon do Roine,León do Roine,Lijon,Lio,Lion,Liona,Lionas,Lione,Lioni,Liono,Liun,Liyon,Lió,Lión,Lugdunum,Lyon,Lyons,li ang,li yng,li'om,li'ona,lion,liong,lioni,liyon,lyom,lywn,riyon,Λυών,Лион,Ліон,Ліён,Լիոն,ליאן,ליון,ليون,لیون,لیۆن,ल्यों,ਲਿਓਂ,ଲିଓନ,லியோன்,ลียง,ལི་ཡོང་།,လီယွန်းမြို့,ლიონი,ልዮን,リヨン,里昂,리옹",45.74846,4.84671,P,PPLA,FR,,84,69,691,69123,522969,,173,Europe/Paris,2022-12-27,Lyon,2996944,France,249.1599767,263.8691968,FRA,104.35876719156906,71.8921216328939,71.84623845418292,97.42205047607422,90.01108932495117,97.6251742045084,103.04817962646496,144.61301803588867,139.0644251505534,124.41606267293288,106.93993250528963,78.6755396525065,533.1554412841797,88.85924021402995,193.81015060757574
3031580,Arrondissement de Bordeaux,Arrondissement de Bordeaux,"Arrondissement de Bordeaux,Arrondissement of Bordeaux,Bordeaux,Diamerisma tou Bornto,Διαμέρισμα του Μπορντώ",44.806,-0.59763,A,ADM3,FR,,75,33,332,,950099,,20,Europe/Paris,2023-03-13,Bordeaux,3031580,France,206.6462543,233.8503852,FRA,89.10095469156897,61.198029836018826,66.99996566772461,94.85637664794922,83.53257369995114,84.9658317565919,86.47851816813157,125.13710657755523,130.9990768432619,123.29594548543288,110.18423589070633,60.14567311604829,480.6537322998047,80.10895538330078,172.62432248367222
2399697,Libreville,Libreville,"LBV,Libarwil,Liberopolis,Librefille,Librehvil',Librevil,Librevil',Librevila,Librevilis,Libreville,Librevilo,Librvil,Libvil,Limprebil,Limprvil,Liuravila,lbrwl,lbrywyl,li be rx wil,li bo wei er,libaravila,libarevile,libeuleubil,librevhila,librevili,lipravil,lybrfyl,lybrwwyl,lybrwyl,riburuvuiru,Λιμπρβίλ,Λιμπρεβίλ,Либрвил,Либревил,Либревиль,Лібревіль,Лібрэвіль,Լիբրևիլ,ליברוויל,ליברעוויל,لبرول,لبریویل,ليبرفيل,لیبرویل,لیبرێڤیل,लिबरेविले,लिब्रेव्हिल,ਲਿਬਰਵਿਲ,லிப்ரவில்,ลีเบรอวิล,ལིབ་རེ་ཝིལ།,ლიბრევილი,ሊብረቪል,リーブルヴィル,利伯維爾,利伯维尔,리브르빌",0.39241,9.45356,P,PPLC,GA,,01,,,,846090,,8,Africa/Libreville,2023-12-01,Libreville,2399697,Gabon,72.99568966,109.1485335,GAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2643743,London,London,"ILondon,LON,Lakana,Landan,Landen,Ljondan,Llundain,Lodoni,Londain,Londan,Londar,Londe,Londen,Londin,Londinium,Londino,Londn,London,London osh,Londona,Londonas,Londoni,Londono,Londons,Londonu,Londra,Londres,Londrez,Londri,Londro,Londye,Londyn,Londýn,Lonn,Lontoo,Loundres,Luan GJon,Lun-tun,Lunden,Lundra,Lundun,Lundunir,Lundúnir,Lung-dung,Lunnainn,Lunnin,Lunnon,Luân Đôn,Lùn-tûn,Lùng-dŭng,Lûn-tun,Lākana,Lůndůn,Lọndọnu,Ranana,Rānana,ilantan,ladana,landan,landana,leondeon,lndn,london,londoni,lun dui,lun dun,lwndwn,lxndxn,rondon,Łondra,Λονδίνο,Лондан,Лондон,Лондон ош,Лондонъ,Лёндан,Լոնդոն,לאנדאן,לונדון,لأندأن,لندن,لوندون,لەندەن,ܠܘܢܕܘܢ,लंडन,लंदन,लण्डन,लन्डन्,लन्दन,লন্ডন,ਲੰਡਨ,લંડન,ଲଣ୍ଡନ,இலண்டன்,లండన్,ಲಂಡನ್,ലണ്ടൻ,ලන්ඩන්,ลอนดอน,ລອນດອນ,ལོན་ཊོན།,လန်ဒန်မြို့,ლონდონი,ለንደን,ᎫᎴ ᏗᏍᎪᏂᎯᏱ,ロンドン,伦敦,倫敦,런던",51.50853,-0.12574,P,PPLC,GB,,ENG,GLA,,,8961989,,25,Europe/London,2022-03-09,London,2643743,United Kingdom,219.5867671,432.4662755,GBR,146.43632253011066,138.69046147664378,139.3307762145996,160.88274383544922,160.91147994995114,170.59424972534183,152.65120697021484,175.67861048380541,170.80612436930326,149.49256006876632,161.06127039591476,118.46997324625656,916.8460337320962,152.8076722886827,173.75145653114873
2650225,Edinburgh,Edinburgh,"Aebura,Caeredin,Dinedin,Doon Edin,Dun Eideann,Dùn Èideann,Dún Éideann,EDI,Ebora,Edimborg,Edimborgh,Edimbourg,Edimbourgo,Edimburg,Edimburgh,Edimburgo,Edimburgu,Edimburgum,Edimbùrgh,Edinbo,Edinboarch,Edinborg,Edinburc,Edinburg,Edinburga,Edinburgas,Edinburgh,Edinburgo,Edinburq,Edinburrie,Edynburg,Ehdinburg,Ehdynburg,Embra,Idinburg,adnbrt,adynbrw,ai ding bao,edeunbeoleo,edinabara,edinbara,edinburgi,etinparo,xedinbara,Édimbourg,Εδιμβούργο,Единбург,Эдинбург,Эдынбург,Էդինբուրգ,אדינבורו,עדינבורג,إدنبرة,ئێدینبەرە,ادینبرو,ایڈنبرا,एडिनबरा,एदिनबरा,এডিনবরা,எடின்பரோ,ಎಡಿನ್‌ಬರ್ಗ್‌‌,എഡിൻബറോ,เอดินบะระ,အက်ဒင်ဗာရာမြို့,ედინბურგი,エディンバラ,爱丁堡,에든버러",55.95206,-3.19648,P,PPLA,GB,,SCT,U8,,,506520,,66,Europe/London,2024-09-05,Edinburgh,2650225,United Kingdom,227.8939581,256.7184877,GBR,176.64669036865226,171.38072840372726,169.06433741251615,190.40691375732422,191.97707239786777,195.9936637878416,185.37174733479793,198.93870162963887,190.5494511922201,170.1794090270997,194.56387456258125,151.65975189208984,1095.4694061279292,182.57823435465488,134.55857775416547
2655603,Birmingham,Birmingham,"BHX,Birmin'gxam,Birmingam,Birmingamas,Birmingem,Birmingema,Birmingham,Birminghamia,Birminghamo,Birminghem,Brum,Mpermincham,bamingamu,barming'hyam,barmingahama,barmingahema,barmingham,barminghama,beoming-eom,birmingemi,bo ming han,bo ming han shi,brmngm,brmynghham,byrmngam,parminkam,Μπέρμιγχαμ,Бирмингам,Бирмингем,Бірмінгем,Բիրմինգհեմ,בירמינגהאם,ברמינגהאם,برمنگم,برمينغهام,بیرمنگام,बर्मिंगहॅम,बर्मिंघम,बर्मिङ्घम्,બર્મિંગહામ,பர்மிங்காம்,బర్మింగ్‌హామ్,ಬರ್ಮಿಂಗ್ಹ್ಯಾಮ್,เบอร์มิงแฮม,ბირმინგემი,በርሚንግሃም,バーミンガム,伯明翰,伯明翰市,버밍엄",52.48142,-1.89983,P,PPLA2,GB,,ENG,A7,,,1144919,,149,Europe/London,2023-02-25,Birmingham,2655603,United Kingdom,204.4775794,250.3073503,GBR,153.29325612386066,149.0994784037272,146.28862126668298,172.90634409586588,169.38551966349291,178.7075309753419,161.96028900146484,181.42047246297207,174.8753789265951,152.0758934020996,170.98591232299805,128.82601165771482,969.6807505289715,161.61345842149527,188.16352305202355
2655984,Belfast,Belfast,"BFS,Beal Feirste,Beeal Feirshtey,Belfast,Belfast City,Belfasta,Belfastas,Belfasto,Belfastum,Belffast,Belfāsta,Belpas,Beul-Feirste,Bèlfast,Béal Feirste,Bélfast,Mpelphast,baelpaseuteu,bei er fa si te,belaphasta,belfast,belpaseuteu,berufasuto,blfast,pelpast,Μπέλφαστ,Белфаст,Բելֆաստ,בלפאסט,בעלפאסט,بلفاست,بیلفاسٹ,बेलफास्ट,বেলফাস্ট,பெல்பாஸ்ட்,ಬೆಲ್‌ಫಾಸ್ಟ್‌,เบลฟัสต์,ဗဲလဖတ်မြို့,ბელფასტი,ベルファスト,貝爾法斯特,贝尔法斯特,밸파스트,벨파스트",54.59682,-5.92541,P,PPLA,GB,,NIR,N09000003,,,345418,,7,Europe/London,2023-02-25,Belfast,2655984,United Kingdom,216.7927469,250.5617531,GBR,168.22310638427734,164.94510014851892,161.99801254272464,185.65650685628256,183.50807825724308,191.68222173055037,178.96891530354821,192.2280896504717,184.79749806722023,161.11251449584964,188.39818445841468,140.62508392333976,1056.0130259195969,176.00217098659948,154.8595903399217
2657832,Aberdeen,Aberdeen,"A-pak-ten,ABZ,Aberdeen,Aberdin,Aberdina,Aberdino,Aberdins,Aberdon,Aberdonia,Aberdynas,Aberdzin,Aberdīna,Aberdīns,Aburdijn,Aiberdeen,Amperntin,Devanha,Obar Dheathain,a bo ding,abadin,aberdin,aberdini,abrdyn,aebeodin,ebaradina,ya ba dian,Â-pak-tên,Αμπερντήν,Абердзін,Абердин,Абърдийн,Աբերդին,אבערדין,אברדין,أبردين,ابردین,ابرڈین,अ‍ॅबर्डीन,एबरडीन,অ্যাবরদিন,అబెర్డీన్,അബർഡീൻ,แอเบอร์ดีน,အဘာဒင်းမြို့,აბერდინი,アバディーン,阿伯丁,鴨巴甸,애버딘",57.14369,-2.09814,P,PPLA2,GB,,SCT,T5,,,198590,,13,Europe/London,2023-02-25,Aberdeen,2657832,United Kingdom,231.3028771,259.8323929,GBR,181.67208099365246,177.7608553568522,175.31832504272464,195.03622690836582,199.27801640828457,198.0699170430502,192.21606699625661,204.58469772338867,195.51681772867835,175.16695785522472,197.33137130737305,161.1126327514649,1127.13542175293,187.8559036254883,116.73766231415148
611717,Tbilisi,Tbilisi,"TBS,Tbilis,Tbilisi,Tbilisi osh,Tbilisis,Tbiliso,Tbilissi,Tbilisy,Tbiliszi,Tbilsi,Tblisi,Thbilisi,Tibilisi,Tiblisi,Tiblissi,Tiblíssi,Tibîlîsî,Tiflis,Tiphlida,Tpilisi,Triphelis,Ttuplis,Tíblisi,Tíflis,Tıflis,di bi li si,karti,tbilisi,tblys,tblysy,tbylysy,teubillisi,tfls,tflys,thbi li si,thbilisi,tipilici,tobirishi,Τιφλίδα,Тбилис,Тбилиси,Тбилиси ош,Тбилисӣ,Тбілісі,Ттуплис,Қарҭ,Թբիլիսի,טביליסי,تبليسي,تبلیس,تبلیسی,تبىلىسى,تفلیس,طفلس,ܛܒܝܠܝܣܝ,त्बिलिसी,थ्बिलीसी,তিবি‌লিসি,திபிலீசி,ทบิลิซิ,ཁྲེ་བྷི་ལི་སི།,თბილისი,ქართი,ትብሊሲ,トビリシ,第比利斯,트빌리시",41.69411,44.83368,P,PPLC,GE,,51,,,,1049498,,491,Asia/Tbilisi,2024-09-05,Tbilisi,611717,Georgia,170.0786638,125.6015195,GEO,68.802614847819,13.065786997477208,26.97848129272461,70.00440724690758,57.033224741617744,45.741547902425175,64.11401621500649,36.456116994222,39.84323374430339,83.94552230834961,91.76032638549805,46.704266866048194,281.6260630289713,46.93767717149522,531.834957203652
2294877,Tamale,Tamale,"TML,Tamale,Тамале",9.40079,-0.8393,P,PPLA,GH,,06,811,,,464316,,196,Africa/Accra,2023-12-01,Tamale,2294877,Ghana,66.4924569,107.3944594,GHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294915,Takoradi,Takoradi,"TKD,Takoradi,Takoradze",4.89816,-1.76029,P,PPL,GH,,09,105,,,389114,,10,Africa/Accra,2023-12-01,Takoradi,2294915,Ghana,64.66487069,105.4174685,GHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298893,Kumasi,Kumasi,,5.39876,-0.79751,P,PPL,GH,,04,206,,,0,,92,Africa/Accra,2019-12-06,Kumasi,2298893,Ghana,65.17133621,104.9250058,GHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306104,Accra,Accra,"ACC,Aakra,Aakrá,Accra,Acra,Akara,Akkr,Akkra,Akkrae,Akra,Akrao,Akʻra,Nkran,a ke la,akara,akeula,akra,akura,xak kra,yەkra,΄Aκκρα,Άκκρα,Аккрæ,Аккра,Акра,Աքրա,אקרא,אקרה,آکرا,أكرا,ئەکرا,اكرا,اکرا,عکرہ,अक्रा,आक्रा,আক্রা,ਅਕਰਾ,ଆକ୍ରା,அக்ரா,അക്ര,อักกรา,ཨ་ཁ་ར།,အက်ခရာမြို့,აკრა,አክራ,アクラ,阿克拉,아크라",5.55602,-0.1969,P,PPLC,GH,,01,304,,,1963264,,33,Africa/Accra,2023-06-21,Accra,2306104,Ghana,64.95581897,105.9500135,GHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413876,Banjul,Banjul,"BJL,Bandzhul,Bandzul,Bandzula,Bandzulis,Bandżul,Bandžula,Bandžulis,Banjoul,Banjul,Banjulo,Banyul,Banzhul,Banĵulo,Bathurst,Bathurstopolis,Mpanzoul,bajula,ban cul,ban zhu,ban zhu er,banjul,banjula,banjuli,banjuru,banjwl,bngwl,pancul,Μπανζούλ,Банджул,Банжул,Банџул,Банҷул,Բանջուլ,באנזשול,בנגול,بانجول,बंजुल,बाञ्जुल,ਬੰਜੁਲ,பஞ்சுல்,บันจูล,བཱན་ཇཱུ་ལ།,ბანჯული,ባንጁል,バンジュール,班珠尔,班竹,반줄",13.45274,-16.57803,P,PPLC,GM,,01,,,,37274,,5,Africa/Banjul,2023-12-01,Banjul,2413876,"Gambia, The",73.02155172,108.3902759,GMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422465,Conakry,Conakry,"CKY,Conacri,Conakry,Konakri,Konakrio,Konakris,Konakry,ke na ke li,konakeuli,konakuri,Κόνακρι,Конакри,קונאקרי,コナクリ,科納克里,코나크리",9.53795,-13.67729,P,PPLC,GN,,04,8335012,,,1928389,,13,Africa/Conakry,2023-12-20,Conakry,2422465,Guinea,64.23168103,104.695438,GIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309527,Malabo,Malabo,"Ciudad de Malabo,Malaba,Malabas,Malabo,Malabó,Malampo,Port Clarence,Rev Malebo,SSG,Santa Isabel,ma la bo,mala bo,malabo,malabw,malapo,mallabo,marabo,mlabw,Μαλάμπο,Малаба,Малабо,Մալաբո,מלאבו,مالابو,مالابۆ,ملابو,मलाबो,ਮਲਾਬੋ,மலாபோ,มาลาโบ,མ་ལ་བོ།,მალაბო,ማላቦ,マラボ,馬拉博,말라보",3.75578,8.78166,P,PPLC,GQ,,04,,,,155963,,34,Africa/Malabo,2018-01-23,Malabo,2309527,Equatorial Guinea,72.375,96.92205394,GNQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264371,Athens,Athens,"ATH,Afina,Afini,Afiny,An Aithin,Ateena,Atehny,Aten,Atena,Atenai,Atenas,Atene,Atenes,Ateni,Ateno,Atenoj,Ateny,Athen,Athena,Athenae,Athenai,Athene,Athenes,Athens,Atheny,Athina,Athinai,Athinia,Athènes,Athén,Athénes,Athény,Athína,Athínai,Atina,Atény,Atēnas,Atėnai,Aþena,Kota Athena,Lungsod ng Athina,Lungsod ng Athína,atene,atene si,ateni,athensa,athyna,atn,etens,xethens,ya dian,Αθήνα,Αθήναι,Αθηνα,Αθηναι,Атина,Атэны,Афины,Афіни,Аѳины,Աթենք,אתונה,آتن,أثينا,ئافېنا,ܐܬܝܢܐ,अथेन्स,ஏதென்ஸ்,เอเธนส์,ათენი,Ἀθῆναι,アテネ,雅典,아테네,아테네 시",37.98376,23.72784,P,PPLC,GR,,ESYE31,99.0,,,664046,70.0,84,Europe/Athens,2024-09-05,Athens,264371,Greece,131.8501263,190.5662928,GRC,0.0,0.0,0.0,24.268811543782522,0.38027064005533867,17.05242029825846,56.810549418131416,11.652080535888665,33.3495814005534,18.577602386474606,4.856679280598958,0.0,41.70150248209632,6.950250413682721,118.01379453167924
734077,Thessaloníki,Thessaloniki,"Ftohomana,Ftohomána,I Protevoussa ton Prosfigon,I Protévoussa ton Prosfígon,SKG,Salonic,Salonica,Salonicco,Salonik,Salonika,Salonikai,Salonike,Saloniki,Salonique,Saloníki,Saluniccu,Salónica,Saruna,Selanik,Selânik,Solun,Soluň,Solún,Săruna,THessalonika,Tesalonica,Tesaloniki,Tesalonîkî,Tesalónica,Tessalonica,Tessalònica,Thessalonica,Thessalonike,Thessaloniki,Thessalonique,Thessaloníki,Thessaloníkē,sai sa luo ni ji,salwnyk,slwnyqh,slwnyqy,tessaroniki,Þessalóníka,Θεσσαλονίκη,Σαλονίκη,Σαλονικη,Салоники,Салоніки,Солун,Ѳessalonika,Ѳєссалонїка,סלוניקה,סלוניקי,سالونيك,テッサロニキ,塞萨洛尼基",40.64361,22.93086,P,PPLA,GR,,ESYE12,13.0,9031,,317778,,8,Europe/Athens,2023-02-12,Thessaloniki,734077,Greece,144.0343637,202.7206819,GRC,2.812946319580078,0.0,9.671496073404947,40.2935511271159,47.16408411661787,38.42294438680013,82.58333587646482,58.77268600463867,73.74443817138669,44.812058766682924,24.260651906331375,33.512616475423165,138.36502202351892,23.06083700391982,446.99620634212505
3598132,Guatemala City,Guatemala City,"Cidade da Guatemala,Citta del Guatemala,Città del Guatemala,Ciudad Guatemala,Ciudad de Guatemala,Ciutat de Guatemala,GUA,Guate,Guatemala,Guatemala City,Guatemala Hiria,Guatemala by,Guatemala la Nueva,Guatemala-Stadt,Guatemala-Urbo,Guatemala-stad,Gvatemala,Gvatemalurbo,Gwatemala,New Guatemala,Nueva Guatemala,Nueva Guatemala de la Asuncion,Nueva Guatemala de la Asunción,Pole tes Gouatemalas,Santiago de Guatimala,gua de ma la shi,guatemarashiti,gwatemalla si,gwatemallasiti,kawtemalasiti,mdynt ghwatymala,shhr gwatmala,Πόλη της Γουατεμάλας,Гватемала,גואטמלה סיטי,גוואטמלה סיטי,شهر گواتمالا,مدينة غواتيمالا,กัวเตมาลาซิตี,グアテマラシティ,瓜地馬拉市,과테말라 시,과테말라시티",14.64072,-90.51327,P,PPLC,GT,,07,101.0,,,994938,,1508,America/Guatemala,2020-07-15,Guatemala City,3598132,Guatemala,68.88362069,101.3480729,GTM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199554443359375,0.0,0.0,0.0,0.0,0.0,0.0
2374688,Bolama,Bolama,"Bolama,Bulama,Port Beaver",11.57694,-15.47611,P,PPLA,GW,,05,,,,10769,,25,Africa/Bissau,2015-04-08,Bolama,2374688,Guinea-Bissau,65.11206897,105.9711281,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2374775,Bissau,Bissau,"Bisao,Bisau,Bisau - Bissau,Bisauo,Bisava,Bisaŭo,Biso,Bissa,Bissao,Bissau,Bissá,Bisáu,Mpissaou,OXB,Sao Jose de Bissau,São José de Bissáu,Wisaw,bi shao,bis sea,bis'sa'u,bisa'u,bisau,bsaw,bysaw,bysayw,picavu,Μπισσάου,Бисао,Бисау,Бісау,Բիսաու,ביסאו,بساؤ,بيساو,بیسائو,بیساو,बिसाउ,বিসাউ,বিস্সাউ,ਬਿਸਾਊ,பிசாவு,บิสเซา,བི་སའོ།,ბისაუ,ቢሳው,ビサウ,比紹,比绍,비사우",11.86357,-15.59767,P,PPLC,GW,,11,,,,439704,,13,Africa/Bissau,2024-09-05,Bissau,2374775,Guinea-Bissau,65.97521552,106.7009588,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3378644,Georgetown,Georgetown,"Demerara,Dzhordzhtaun,Dzordztaun,Dzordztauna,Dzordztaunas,Dzordztauns,Džordžtaun,Džordžtauna,Džordžtaunas,Džordžtauns,GEO,Georgetown,Georgetown i Guyana,Georgiopolis,Georgurbo,Gorgtauno,Jojton,Jòjtòn,Tzortztaoun,Zhorzhtaun,cxrc thawn,gwrgtʼwn,jarajata'una,jarj ٹawn  gyana,jarjata'una,jojitaun,jorjata'una,jorjtavun,jrj‌tawn,jwrj tawn,jwrj twghn,qiao zhi dui,qiao zhi dun,zuo zhi cheng,Ĝorĝtaŭno,Τζορτζτάουν,Τζώρτζταουν,Џорџтаун,Джорджтаун,Джорджтаўн,Жоржтаун,Ջորջթաուն,גורגטאון,جارج ٹاؤن، گیانا,جرج‌تاون,جورج تاون,جورج توغن,جورج‌تاو,जॉर्जटाउन,ਜਾਰਜਟਾਊਨ,ଜର୍ଜଟାଉନ,ஜோர்ஜ்டவுண்,ജോർജ്ജ് ടൗൺ,จอร์จทาวน์,ཅོར་ཅི་ཐོན།,ჯორჯტაუნი,ጆርጅታውን,ジョージタウン,乔治敦,佐治城,조지타운",6.80448,-58.15527,P,PPLC,GY,,12,,,,235017,,3,America/Guyana,2021-08-01,Georgetown,3378644,Guyana,65.28448276,106.0108103,GUY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600949,Tegucigalpa,Tegucigalpa,"TGU,Tegousigalpa,Tegousigoualpa,Tegucigalpa,Tegucigalpo,Tegucigucigalpa,Tegusigal'pa,Tegusigalp,Tegusigalpa,Teguzigalpa,Tehgusigal'pa,Tenkousinkalpa,Tequsiqalpa,Teuctzincalpan,Tègucigalpa,de gu si jia ba,te gu xi jia er ba,tegushigarupa,tegusigalapa,tegusigalpa,tekucikalpa,tekusikalpa,tgwsygalpa,tgwsyglph,tyghwsyghalba,Τεγκουσιγκάλπα,Τεγουσιγάλπα,Тегусигалпа,Тегусигальпа,Тегусігальпа,Тэгусігальпа,Տեգուսիգալպա,טגוסיגלפה,טעגוסיגאלפע,تيغوسيغالبا,تگوسیگالپا,ٹیگوسیگلپا,तेगुसिगल्पा,তেগুসিগালপা,ਤੇਗੂਸੀਗਾਲਪਾ,டெகுசிகல்பா,ടെഗൂസിഗാൽപ,เตกูซิกัลปา,ཐེ་གུ་སི་གེ་པ།,ტეგუსიგალპა,ቴጉሲጋልፓ,テグシガルパ,德古斯加巴,特古西加爾巴,테구시갈파",14.0818,-87.20681,P,PPLC,HN,,08,801.0,,,850848,,944,America/Tegucigalpa,2024-09-12,Tegucigalpa,3600949,Honduras,65.72844828,101.2945443,HND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186886,Zagreb,Zagreb,"Agram,Andautonia,Lungsod ng Zagreb,Sagrab,Sagreb,Sagwzlwgbouh,Sakreb,Ságrab,ZAG,Zabrag,Zabreg,Zagabbria,Zagabria,Zagavria,Zagrab,Zagrabia,Zagreb,Zagreba,Zagrebas,Zagrebi,Zagrebo,Zagrebs,Zagrep,Zagrev,Zagrzeb,Zagrèb,Zagréb,Zagrėbs,Zagàbria,Zahreb,Zankremp,Zaqreb,Zágráb,Záhreb,Záhřeb,cakirep,jagareba,jageulebeu,jagriba,jhagreba,sa ge lei bu,sa kerb,sagreb,zagaraba,zaghrb,zagrb,zagrebi,zagurebu,zajryb,zghrb,Żagreb,Ζάγκρεμπ,Заграб,Загреб,Զագրեբ,זאגרב,זאגרעב,زاجريب,زاغرب,زاگرب,زاگرێب,زغرب,जग्रिब,झाग्रेब,জাগরেব,ਜ਼ਾਗਰਬ,சாகிரேப்,സാഗ്രെബ്,ซาเกร็บ,ཛག་རེབ།,ზაგრები,ዛግሬብ,ザグレブ,萨格勒布,薩格勒布,Ꙁагрєбъ,자그레브",45.81444,15.97798,P,PPLC,HR,,21.0,,,,663592,,135,Europe/Zagreb,2023-11-25,Zagreb,3186886,Croatia,92.67672414,120.5439893,HRV,85.68510182698567,93.27021408081055,91.48108545939122,91.3724085489909,88.63617070515943,111.60897954305008,130.36743418375656,136.91851933797196,145.39914194742835,124.01493962605771,87.23949305216468,91.53922780354823,562.0539601643878,93.67566002739797,84.22698663130637
3190261,Split,Split,"SPU,Spalato,Spalatro,Spalatum,Split,Splita,Splitas,Spljet,Spàlato,aspalathos,asplyt,sblyt,seupeulliteu,si pu li te,splita,splyt,supurito,Σπλιτ,Сплит,Спліт,Սպլիտ,ספליט,اسپلیت,سبليت,سپلٹ، کروشیا,स्प्लिट,სპლიტი,ἀσπάλαθος,スプリト,斯普利特,스플리트",43.50891,16.43915,P,PPLA,HR,,15.0,3190259.0,,,149830,,12,Europe/Zagreb,2023-11-25,Split,3190261,Croatia,78.86099138,105.337031,HRV,49.122357686360694,59.20755132039383,62.040167490641245,73.86427052815752,76.65798060099284,84.26449712117511,109.51912689208984,110.74713261922223,117.53748830159499,106.23686345418302,66.11367925008147,61.81323496500648,405.15682474772126,67.52613745795354,168.34580518231866
3191648,Rijeka,Rijeka,"Fiume,Flumen,RJK,Reka,Rieka,Rijeka,Rijeko,Sankt Veit am Flaum,Sankt Veit am Pflaum,Vitipolis,rieka,Риека,Ријека,リエカ",45.32673,14.44241,P,PPLA,HR,,12.0,3191647.0,,,107964,,12,Europe/Zagreb,2023-11-25,Rijeka,3191648,Croatia,94.62176724,121.8689097,HRV,85.33191172281902,83.84003829956055,81.88188298543297,89.5433883666992,85.09165573120126,107.0730094909668,121.0280787150064,140.7834281921387,142.9848353068034,124.36560694376617,83.87661870320636,94.90967051188146,532.7618865966798,88.7936477661133,86.539255325355
